PatchID,X,Y,SubpatchNO,K,K StDev,N0,Natal Grounds,Migration Grounds,Genes Initialize,Class Vars,Mortality Out %,Mortality Out StDev,Mortality Back,Mortality Back StDev,Mortality Eggs,Mortality Eggs StDev,Migration,Set Migration,Straying,GrowthTemperatureOut,GrowthTemperatureOutStDev,GrowDaysOut,GrowDaysOutStDev,GrowthTemperatureBack,GrowthTemperatureBackStDev,GrowDaysBack,GrowDaysBackStDev,Capture Probability Out,Capture Probability Back,HabitatOut,HabitatBack,Fitness_AA,Fitness_Aa,Fitness_aa,Fitness_BB,Fitness_Bb,Fitness_bb,Fitness_AABB,Fitness_AaBB,Fitness_aaBB,Fitness_AABb,Fitness_AaBb,Fitness_aaBb,Fitness_AAbb,Fitness_Aabb,Fitness_aabb
48,566905,4709572,48,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,15.1899996 | 16.4400005 | 17.2299995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
49,583680,4737657,49,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18.6399994 | 19.8899994 | 20.6800003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 20,0 | 0 | 40,1,1,1,1,1,1,1,1,1,1,1,1
50,583766,4737698,50,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.6499996 | 21.8999996 | 22.6900005,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
51,583861,4737707,51,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.6499996 | 21.8999996 | 22.6900005,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
52,583928,4737769,52,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.6499996 | 21.8999996 | 22.6900005,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
53,584019,4737786,53,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.6499996 | 21.8999996 | 22.6900005,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
54,584080,4737853,54,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.9500008 | 22.2000008 | 22.9899998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
55,584124,4737911,55,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.9500008 | 22.2000008 | 22.9899998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
56,584222,4737899,56,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.9500008 | 22.2000008 | 22.9899998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
57,584286,4737928,57,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.9500008 | 22.2000008 | 22.9899998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
58,584342,4738003,58,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8500004 | 22.1000004 | 22.8899994,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
59,584432,4738027,59,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8500004 | 22.1000004 | 22.8899994,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
60,584531,4738030,60,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8500004 | 22.1000004 | 22.8899994,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
61,584614,4738033,61,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8500004 | 22.1000004 | 22.8899994,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
62,584703,4738010,62,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.9500008 | 22.2000008 | 22.9899998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
63,584794,4738009,63,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.9500008 | 22.2000008 | 22.9899998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
64,584873,4737949,64,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.9500008 | 22.2000008 | 22.9899998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
65,584959,4737925,65,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.9500008 | 22.2000008 | 22.9899998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
66,585034,4737980,66,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.9899998 | 22.2399998 | 23.0300007,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
67,585112,4737952,67,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.9899998 | 22.2399998 | 23.0300007,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
68,585198,4737931,68,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.9899998 | 22.2399998 | 23.0300007,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
69,585294,4737932,69,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.9899998 | 22.2399998 | 23.0300007,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
70,585380,4737948,70,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.7099991 | 21.9599991 | 22.75,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
71,585470,4737973,71,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.7099991 | 21.9599991 | 22.75,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
72,585549,4738016,72,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.7099991 | 21.9599991 | 22.75,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
73,585612,4738093,73,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.7099991 | 21.9599991 | 22.75,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
74,585695,4738145,74,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.6100006 | 21.8600006 | 22.6499996,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
75,585785,4738182,75,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8600006 | 22.1100006 | 22.8999996,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
76,585868,4738149,76,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8600006 | 22.1100006 | 22.8999996,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
77,585920,4738073,77,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8600006 | 22.1100006 | 22.8999996,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
78,586007,4738039,78,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.6100006 | 21.8600006 | 22.6499996,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
79,586093,4738079,79,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.6100006 | 21.8600006 | 22.6499996,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
80,586179,4738131,80,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.6100006 | 21.8600006 | 22.6499996,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
81,586260,4738185,81,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8600006 | 22.1100006 | 22.8999996,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
82,586282,4738273,82,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8600006 | 22.1100006 | 22.8999996,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
83,586331,4738352,83,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8600006 | 22.1100006 | 22.8999996,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
84,586371,4738435,84,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8600006 | 22.1100006 | 22.8999996,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
85,586434,4738509,85,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8600006 | 22.1100006 | 22.8999996,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
86,586504,4738580,86,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8600006 | 22.1100006 | 22.8999996,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
87,586569,4738653,87,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8099995 | 22.0599995 | 22.8500004,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
88,586609,4738735,88,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8099995 | 22.0599995 | 22.8500004,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
89,586685,4738800,89,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8099995 | 22.0599995 | 22.8500004,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
90,586761,4738865,90,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8099995 | 22.0599995 | 22.8500004,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
91,586836,4738930,91,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8099995 | 22.0599995 | 22.8500004,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
92,586912,4738995,92,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8099995 | 22.0599995 | 22.8500004,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
93,586980,4739067,93,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,18 | 18 | 18,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,1,1,1,1,1,1,1,1,1,1,1
94,587033,4739151,94,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8500004 | 22.1000004 | 22.8899994,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
95,587116,4739171,95,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8500004 | 22.1000004 | 22.8899994,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
96,587198,4739127,96,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8500004 | 22.1000004 | 22.8899994,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
97,587294,4739117,97,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8500004 | 22.1000004 | 22.8899994,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
98,587388,4739084,98,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8500004 | 22.1000004 | 22.8899994,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
99,587485,4739067,99,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,20.8500004 | 22.1000004 | 22.8899994,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0 | 0 | 0,20 |20 |20,40 |40 |40,1,1,1,1,1,1,1,1,1,1,1,1
