PatchID,X,Y,SubpatchNO,K,K StDev,N0,Natal Grounds,Migration Grounds,Genes Initialize,Class Vars,Mortality Out %,Mortality Out StDev,Mortality Back,Mortality Back StDev,Mortality Eggs,Mortality Eggs StDev,Migration,Set Migration,Straying,GrowthTemperatureOut,GrowthTemperatureOutStDev,GrowDaysOut,GrowDaysOutStDev,GrowthTemperatureBack,GrowthTemperatureBackStDev,GrowDaysBack,GrowDaysBackStDev,Capture Probability Out,Capture Probability Back,HabitatOut,HabitatBack,Fitness_AA,Fitness_Aa,Fitness_aa,Fitness_BB,Fitness_Bb,Fitness_bb,Fitness_AABB,Fitness_AaBB,Fitness_aaBB,Fitness_AABb,Fitness_AaBb,Fitness_aaBb,Fitness_AAbb,Fitness_Aabb,Fitness_aabb
1335,516853.6012,4928372.183,1335,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,16.6399994|17.8899994|18.6800003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1336,516936.2634,4928333.413,1336,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,16.6399994|17.8899994|18.6800003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1337,517029.6765,4928337.605,1337,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,16.6399994|17.8899994|18.6800003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1338,517110.8036,4928287.953,1338,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.2000008|18.4500008|19.2399998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1339,517196.3147,4928296.752,1339,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.2000008|18.4500008|19.2399998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1340,517295.6711,4928294.468,1340,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.2000008|18.4500008|19.2399998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1341,517374.6133,4928297.143,1341,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.2000008|18.4500008|19.2399998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1342,517453.6239,4928299.636,1342,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.2000008|18.4500008|19.2399998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1343,517537.3144,4928264.151,1343,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.2000008|18.4500008|19.2399998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1344,517600.5144,4928186.129,1344,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.2000008|18.4500008|19.2399998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1345,517673.6873,4928117.936,1345,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.2000008|18.4500008|19.2399998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1346,517754.2748,4928060.953,1346,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.2000008|18.4500008|19.2399998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1347,517851.2881,4928050.796,1347,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.2000008|18.4500008|19.2399998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1348,517951.3161,4928052.606,1348,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.2000008|18.4500008|19.2399998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1349,518039.6917,4928092.902,1349,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.2000008|18.4500008|19.2399998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1350,518122.8377,4928143.255,1350,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.2000008|18.4500008|19.2399998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1351,518197.0991,4928162.505,1351,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.2000008|18.4500008|19.2399998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1352,518268.2171,4928233.02,1352,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.2000008|18.4500008|19.2399998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1353,518353.5963,4928269.708,1353,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1200008|18.3700008|19.1599998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1354,518454.1686,4928269.717,1354,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1200008|18.3700008|19.1599998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1355,518554.7447,4928269.717,1355,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1200008|18.3700008|19.1599998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1356,518637.5482,4928307.662,1356,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1200008|18.3700008|19.1599998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1357,518701.9369,4928384.924,1357,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1200008|18.3700008|19.1599998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1358,518775.9131,4928419.333,1358,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1200008|18.3700008|19.1599998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1359,518857.6119,4928446.788,1359,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1200008|18.3700008|19.1599998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1360,518872.8868,4928522.688,1360,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1200008|18.3700008|19.1599998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1361,518952.8087,4928567.788,1361,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1200008|18.3700008|19.1599998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1362,519041.7474,4928560.204,1362,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1200008|18.3700008|19.1599998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1363,519129.3015,4928573.383,1363,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1200008|18.3700008|19.1599998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1364,519208.3377,4928624.888,1364,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1200008|18.3700008|19.1599998,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1365,519290.9776,4928625.005,1365,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,16.4799995|17.7299995|18.5200005,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1366,519385.2532,4928598.316,1366,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,16.4799995|17.7299995|18.5200005,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1367,519485.7781,4928598.099,1367,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,16.4799995|17.7299995|18.5200005,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1368,519586.3542,4928598.099,1368,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,16.4799995|17.7299995|18.5200005,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1369,519678.8089,4928617.706,1369,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,16.4799995|17.7299995|18.5200005,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1370,519769.4472,4928614.27,1370,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,16.4799995|17.7299995|18.5200005,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1371,519846.6142,4928646.637,1371,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1599998|18.4099998|19.2000008,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1372,519874.8513,4928732.74,1372,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1599998|18.4099998|19.2000008,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1373,519955.6724,4928765.232,1373,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1599998|18.4099998|19.2000008,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1374,520043.2076,4928801.711,1374,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1599998|18.4099998|19.2000008,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1375,520127.8057,4928775.223,1375,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1599998|18.4099998|19.2000008,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1376,520221.0325,4928780.017,1376,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1000004|18.3500004|19.1399994,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1377,520292.2858,4928740.999,1377,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1000004|18.3500004|19.1399994,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1378,520389.1076,4928734.925,1378,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.1000004|18.3500004|19.1399994,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1379,521544.012,4928042.846,1379,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.3799992|18.6299992|19.4200001,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1380,521577.0748,4927977.374,1380,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.3799992|18.6299992|19.4200001,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1381,521552.4934,4927887.352,1381,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.3799992|18.6299992|19.4200001,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1382,521519.2074,4927806.133,1382,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.3799992|18.6299992|19.4200001,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1383,521486.3121,4927726.433,1383,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.3799992|18.6299992|19.4200001,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1384,521497.1881,4927633.83,1384,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.3799992|18.6299992|19.4200001,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1385,521447.9883,4927569.076,1385,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.3799992|18.6299992|19.4200001,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1386,521438.4171,4927497.541,1386,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.3799992|18.6299992|19.4200001,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1387,521484.3094,4927431.302,1387,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.3799992|18.6299992|19.4200001,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
1388,521533.2954,4927358.153,1388,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,17.3799992|18.6299992|19.4200001,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
